,t,n_start,n_end,weight,active
4602,t2301,n582,n2302,0,1
4603,t2302,n1614,n2303,0,1
4604,t2302,n170,n2303,0,1
4605,t2303,n463,n2304,0,1
4606,t2303,n7,n2304,0,1
4607,t2304,n684,n2305,0,1
4608,t2304,n1159,n2305,0,1
4609,t2305,n1510,n2306,0,1
4610,t2305,n1295,n2306,0,1
4611,t2306,n120,n2307,0,1
4612,t2306,n1119,n2307,0,1
4613,t2307,n1622,n2308,0,1
4614,t2307,n39,n2308,0,1
4615,t2308,n263,n2309,0,1
4616,t2308,n46,n2309,0,1
4617,t2309,n8,n2310,0,1
4618,t2309,n2294,n2310,0,1
4619,t2310,n584,n2311,0,1
4620,t2310,n48,n2311,0,1
4621,t2311,n7,n2312,0,1
4622,t2311,n2066,n2312,0,1
4623,t2312,n2110,n2313,0,1
4624,t2312,n308,n2313,0,1
4625,t2313,n1044,n2314,0,1
4626,t2313,n1645,n2314,0,1
4627,t2314,n1611,n2315,0,1
4628,t2314,n7,n2315,0,1
4629,t2315,n725,n2316,0,1
4630,t2315,n2086,n2316,0,1
4631,t2316,n124,n2317,0,1
4632,t2316,n13,n2317,0,1
4633,t2317,n2257,n2318,0,1
4634,t2317,n370,n2318,0,1
4635,t2318,n297,n2319,0,1
4636,t2318,n185,n2319,0,1
4637,t2319,n856,n2320,0,1
4638,t2319,n181,n2320,0,1
4639,t2320,n673,n2321,0,1
4640,t2320,n87,n2321,0,1
4641,t2321,n1421,n2322,0,1
4642,t2321,n34,n2322,0,1
4643,t2322,n7,n2323,0,1
4644,t2322,n133,n2323,0,1
4645,t2323,n612,n2324,0,1
4646,t2323,n312,n2324,0,1
4647,t2324,n673,n2325,0,1
4648,t2324,n423,n2325,0,1
4649,t2325,n1315,n2326,0,1
4650,t2325,n768,n2326,0,1
4651,t2326,n2,n2327,0,1
4652,t2326,n677,n2327,0,1
4653,t2327,n663,n2328,0,1
4654,t2327,n1105,n2328,0,1
4655,t2328,n575,n2329,0,1
4656,t2328,n35,n2329,0,1
4657,t2329,n821,n2330,0,1
4658,t2329,n1011,n2330,0,1
4659,t2330,n718,n2331,0,1
4660,t2330,n115,n2331,0,1
4661,t2331,n15,n2332,0,1
4662,t2331,n3,n2332,0,1
4663,t2332,n2,n2333,0,1
4664,t2332,n2332,n2333,0,1
4665,t2333,n1235,n2334,0,1
4666,t2333,n15,n2334,0,1
4667,t2334,n106,n2335,0,1
4668,t2334,n119,n2335,0,1
4669,t2335,n582,n2336,0,1
4670,t2335,n1809,n2336,0,1
4671,t2336,n97,n2337,0,1
4672,t2336,n1179,n2337,0,1
4673,t2337,n87,n2338,0,1
4674,t2337,n908,n2338,0,1
4675,t2338,n3,n2339,0,1
4676,t2338,n156,n2339,0,1
4677,t2339,n1616,n2340,0,1
4678,t2339,n346,n2340,0,1
4679,t2340,n1642,n2341,0,1
4680,t2340,n555,n2341,0,1
4681,t2341,n259,n2342,0,1
4682,t2341,n656,n2342,0,1
4683,t2342,n485,n2343,0,1
4684,t2342,n258,n2343,0,1
4685,t2343,n1263,n2344,0,1
4686,t2343,n637,n2344,0,1
4687,t2344,n1579,n2345,0,1
4688,t2344,n3,n2345,0,1
4689,t2345,n46,n2346,0,1
4690,t2345,n9,n2346,0,1
4691,t2346,n113,n2347,0,1
4692,t2346,n2071,n2347,0,1
4693,t2347,n201,n2348,0,1
4694,t2347,n1358,n2348,0,1
4695,t2348,n2245,n2349,0,1
4696,t2348,n3,n2349,0,1
4697,t2349,n793,n2350,0,1
4698,t2349,n345,n2350,0,1
4699,t2350,n155,n2351,0,1
4700,t2350,n476,n2351,0,1
4701,t2351,n230,n2352,0,1
4702,t2351,n72,n2352,0,1
4703,t2352,n1778,n2353,0,1
4704,t2352,n74,n2353,0,1
4705,t2353,n742,n2354,0,1
4706,t2353,n1159,n2354,0,1
4707,t2354,n171,n2355,0,1
4708,t2354,n250,n2355,0,1
4709,t2355,n877,n2356,0,1
4710,t2355,n18,n2356,0,1
4711,t2356,n3,n2357,0,1
4712,t2356,n11,n2357,0,1
4713,t2357,n35,n2358,0,1
4714,t2357,n1179,n2358,0,1
4715,t2358,n377,n2359,0,1
4716,t2358,n15,n2359,0,1
4717,t2359,n1335,n2360,0,1
4718,t2359,n9,n2360,0,1
4719,t2360,n9,n2361,0,1
4720,t2360,n1658,n2361,0,1
4721,t2361,n1860,n2362,0,1
4722,t2361,n1183,n2362,0,1
4723,t2362,n2,n2363,0,1
4724,t2362,n51,n2363,0,1
4725,t2363,n541,n2364,0,1
4726,t2363,n1353,n2364,0,1
4727,t2364,n57,n2365,0,1
4728,t2364,n79,n2365,0,1
4729,t2365,n72,n2366,0,1
4730,t2365,n1493,n2366,0,1
4731,t2366,n98,n2367,0,1
4732,t2366,n714,n2367,0,1
4733,t2367,n26,n2368,0,1
4734,t2367,n174,n2368,0,1
4735,t2368,n120,n2369,0,1
4736,t2368,n7,n2369,0,1
4737,t2369,n2273,n2370,0,1
4738,t2369,n171,n2370,0,1
4739,t2370,n20,n2371,0,1
4740,t2370,n1488,n2371,0,1
4741,t2371,n7,n2372,0,1
4742,t2371,n946,n2372,0,1
4743,t2372,n1144,n2373,0,1
4744,t2372,n114,n2373,0,1
4745,t2373,n27,n2374,0,1
4746,t2373,n2,n2374,0,1
4747,t2374,n160,n2375,0,1
4748,t2374,n411,n2375,0,1
4749,t2375,n115,n2376,0,1
4750,t2375,n8,n2376,0,1
4751,t2376,n46,n2377,0,1
4752,t2376,n100,n2377,0,1
4753,t2377,n278,n2378,0,1
4754,t2377,n1156,n2378,0,1
4755,t2378,n1882,n2379,0,1
4756,t2378,n74,n2379,0,1
4757,t2379,n35,n2380,0,1
4758,t2379,n1406,n2380,0,1
4759,t2380,n458,n2381,0,1
4760,t2380,n1674,n2381,0,1
4761,t2381,n357,n2382,0,1
4762,t2381,n230,n2382,0,1
4763,t2382,n29,n2383,0,1
4764,t2382,n7,n2383,0,1
4765,t2383,n1260,n2384,0,1
4766,t2383,n3,n2384,0,1
4767,t2384,n7,n2385,0,1
4768,t2384,n1827,n2385,0,1
4769,t2385,n48,n2386,0,1
4770,t2385,n477,n2386,0,1
4771,t2386,n7,n2387,0,1
4772,t2386,n1423,n2387,0,1
4773,t2387,n1420,n2388,0,1
4774,t2387,n1159,n2388,0,1
4775,t2388,n2,n2389,0,1
4776,t2388,n154,n2389,0,1
4777,t2389,n27,n2390,0,1
4778,t2389,n598,n2390,0,1
4779,t2390,n1065,n2391,0,1
4780,t2390,n3,n2391,0,1
4781,t2391,n1831,n2392,0,1
4782,t2391,n121,n2392,0,1
4783,t2392,n705,n2393,0,1
4784,t2392,n110,n2393,0,1
4785,t2393,n7,n2394,0,1
4786,t2393,n425,n2394,0,1
4787,t2394,n1266,n2395,0,1
4788,t2394,n1293,n2395,0,1
4789,t2395,n387,n2396,0,1
4790,t2395,n1766,n2396,0,1
4791,t2396,n1236,n2397,0,1
4792,t2396,n7,n2397,0,1
4793,t2397,n3,n2398,0,1
4794,t2397,n452,n2398,0,1
4795,t2398,n80,n2399,0,1
4796,t2398,n101,n2399,0,1
4797,t2399,n2037,n2400,0,1
4798,t2399,n13,n2400,0,1
4799,t2400,n1506,n2401,0,1
4800,t2400,n35,n2401,0,1
4801,t2401,n1728,n2402,0,1
4802,t2401,n2,n2402,0,1
4803,t2402,n186,n2403,0,1
4804,t2402,n332,n2403,0,1
4805,t2403,n1631,n2404,0,1
4806,t2403,n1414,n2404,0,1
4807,t2404,n39,n2405,0,1
4808,t2404,n1159,n2405,0,1
4809,t2405,n1084,n2406,0,1
4810,t2405,n54,n2406,0,1
4811,t2406,n186,n2407,0,1
4812,t2406,n637,n2407,0,1
4813,t2407,n170,n2408,0,1
4814,t2407,n3,n2408,0,1
4815,t2408,n57,n2409,0,1
4816,t2408,n2206,n2409,0,1
4817,t2409,n1766,n2410,0,1
4818,t2409,n2097,n2410,0,1
4819,t2410,n9,n2411,0,1
4820,t2410,n1680,n2411,0,1
4821,t2411,n111,n2412,0,1
4822,t2411,n1807,n2412,0,1
4823,t2412,n797,n2413,0,1
4824,t2412,n110,n2413,0,1
4825,t2413,n197,n2414,0,1
4826,t2413,n2,n2414,0,1
4827,t2414,n110,n2415,0,1
4828,t2414,n87,n2415,0,1
4829,t2415,n2208,n2416,0,1
4830,t2415,n193,n2416,0,1
4831,t2416,n69,n2417,0,1
4832,t2416,n1159,n2417,0,1
4833,t2417,n70,n2418,0,1
4834,t2417,n1330,n2418,0,1
4835,t2418,n29,n2419,0,1
4836,t2418,n966,n2419,0,1
4837,t2419,n170,n2420,0,1
4838,t2419,n15,n2420,0,1
4839,t2420,n15,n2421,0,1
4840,t2420,n322,n2421,0,1
4841,t2421,n2,n2422,0,1
4842,t2421,n1495,n2422,0,1
4843,t2422,n83,n2423,0,1
4844,t2422,n126,n2423,0,1
4845,t2423,n237,n2424,0,1
4846,t2423,n39,n2424,0,1
4847,t2424,n155,n2425,0,1
4848,t2424,n140,n2425,0,1
4849,t2425,n3,n2426,0,1
4850,t2425,n396,n2426,0,1
4851,t2426,n260,n2427,0,1
4852,t2426,n2415,n2427,0,1
4853,t2427,n2045,n2428,0,1
4854,t2427,n264,n2428,0,1
4855,t2428,n7,n2429,0,1
4856,t2428,n39,n2429,0,1
4857,t2429,n20,n2430,0,1
4858,t2429,n57,n2430,0,1
4859,t2430,n1119,n2431,0,1
4860,t2430,n115,n2431,0,1
4861,t2431,n176,n2432,0,1
4862,t2431,n327,n2432,0,1
4863,t2432,n2023,n2433,0,1
4864,t2432,n2375,n2433,0,1
4865,t2433,n3,n2434,0,1
4866,t2433,n1513,n2434,0,1
4867,t2434,n2317,n2435,0,1
4868,t2434,n126,n2435,0,1
4869,t2435,n7,n2436,0,1
4870,t2435,n69,n2436,0,1
4871,t2436,n31,n2437,0,1
4872,t2436,n27,n2437,0,1
4873,t2437,n20,n2438,0,1
4874,t2437,n1788,n2438,0,1
4875,t2438,n225,n2439,0,1
4876,t2438,n861,n2439,0,1
4877,t2439,n1436,n2440,0,1
4878,t2439,n7,n2440,0,1
4879,t2440,n1975,n2441,0,1
4880,t2440,n2244,n2441,0,1
4881,t2441,n2374,n2442,0,1
4882,t2441,n7,n2442,0,1
4883,t2442,n308,n2443,0,1
4884,t2442,n327,n2443,0,1
4885,t2443,n1288,n2444,0,1
4886,t2443,n353,n2444,0,1
4887,t2444,n2223,n2445,0,1
4888,t2444,n35,n2445,0,1
4889,t2445,n625,n2446,0,1
4890,t2445,n2,n2446,0,1
4891,t2446,n7,n2447,0,1
4892,t2446,n609,n2447,0,1
4893,t2447,n2117,n2448,0,1
4894,t2447,n1515,n2448,0,1
4895,t2448,n377,n2449,0,1
4896,t2448,n1919,n2449,0,1
4897,t2449,n1135,n2450,0,1
4898,t2449,n1285,n2450,0,1
4899,t2450,n13,n2451,0,1
4900,t2450,n39,n2451,0,1
4901,t2451,n617,n2452,0,1
4902,t2451,n139,n2452,0,1
4903,t2452,n134,n2453,0,1
4904,t2452,n2436,n2453,0,1
4905,t2453,n20,n2454,0,1
4906,t2453,n15,n2454,0,1
4907,t2454,n1295,n2455,0,1
4908,t2454,n483,n2455,0,1
4909,t2455,n784,n2456,0,1
4910,t2455,n963,n2456,0,1
4911,t2456,n38,n2457,0,1
4912,t2456,n41,n2457,0,1
4913,t2457,n1067,n2458,0,1
4914,t2457,n1236,n2458,0,1
4915,t2458,n644,n2459,0,1
4916,t2458,n1441,n2459,0,1
4917,t2459,n51,n2460,0,1
4918,t2459,n110,n2460,0,1
4919,t2460,n729,n2461,0,1
4920,t2460,n8,n2461,0,1
4921,t2461,n1931,n2462,0,1
4922,t2461,n15,n2462,0,1
4923,t2462,n833,n2463,0,1
4924,t2462,n115,n2463,0,1
4925,t2463,n887,n2464,0,1
4926,t2463,n185,n2464,0,1
4927,t2464,n751,n2465,0,1
4928,t2464,n2172,n2465,0,1
4929,t2465,n981,n2466,0,1
4930,t2465,n51,n2466,0,1
4931,t2466,n2254,n2467,0,1
4932,t2466,n598,n2467,0,1
4933,t2467,n515,n2468,0,1
4934,t2467,n102,n2468,0,1
4935,t2468,n303,n2469,0,1
4936,t2468,n3,n2469,0,1
4937,t2469,n2099,n2470,0,1
4938,t2469,n1169,n2470,0,1
4939,t2470,n1955,n2471,0,1
4940,t2470,n1521,n2471,0,1
4941,t2471,n2,n2472,0,1
4942,t2471,n2362,n2472,0,1
4943,t2472,n171,n2473,0,1
4944,t2472,n1964,n2473,0,1
4945,t2473,n1267,n2474,0,1
4946,t2473,n126,n2474,0,1
4947,t2474,n46,n2475,0,1
4948,t2474,n171,n2475,0,1
4949,t2475,n761,n2476,0,1
4950,t2475,n9,n2476,0,1
4951,t2476,n337,n2477,0,1
4952,t2476,n1375,n2477,0,1
4953,t2477,n57,n2478,0,1
4954,t2477,n1286,n2478,0,1
4955,t2478,n2042,n2479,0,1
4956,t2478,n1519,n2479,0,1
4957,t2479,n215,n2480,0,1
4958,t2479,n562,n2480,0,1
4959,t2480,n2352,n2481,0,1
4960,t2480,n2130,n2481,0,1
4961,t2481,n2341,n2482,0,1
4962,t2481,n607,n2482,0,1
4963,t2482,n859,n2483,0,1
4964,t2482,n166,n2483,0,1
4965,t2483,n2044,n2484,0,1
4966,t2483,n691,n2484,0,1
4967,t2484,n420,n2485,0,1
4968,t2484,n96,n2485,0,1
4969,t2485,n1881,n2486,0,1
4970,t2485,n3,n2486,0,1
4971,t2486,n7,n2487,0,1
4972,t2486,n1974,n2487,0,1
4973,t2487,n9,n2488,0,1
4974,t2487,n697,n2488,0,1
4975,t2488,n489,n2489,0,1
4976,t2488,n1260,n2489,0,1
4977,t2489,n282,n2490,0,1
4978,t2489,n338,n2490,0,1
4979,t2490,n83,n2491,0,1
4980,t2490,n27,n2491,0,1
4981,t2491,n231,n2492,0,1
4982,t2491,n175,n2492,0,1
4983,t2492,n485,n2493,0,1
4984,t2492,n331,n2493,0,1
4985,t2493,n533,n2494,0,1
4986,t2493,n124,n2494,0,1
4987,t2494,n2309,n2495,0,1
4988,t2494,n352,n2495,0,1
4989,t2495,n110,n2496,0,1
4990,t2495,n2236,n2496,0,1
4991,t2496,n11,n2497,0,1
4992,t2496,n2007,n2497,0,1
4993,t2497,n7,n2498,0,1
4994,t2497,n46,n2498,0,1
4995,t2498,n215,n2499,0,1
4996,t2498,n83,n2499,0,1
4997,t2499,n724,n2500,0,1
4998,t2499,n651,n2500,0,1
4999,t2500,n782,n2501,0,1
5000,t2500,n1238,n2501,0,1
5001,t2501,n1147,n2502,0,1
5002,t2501,n7,n2502,0,1
5003,t2502,n18,n2503,0,1
5004,t2502,n1283,n2503,0,1
5005,t2503,n3,n2504,0,1
5006,t2503,n2333,n2504,0,1
5007,t2504,n2339,n2505,0,1
5008,t2504,n381,n2505,0,1
5009,t2505,n1548,n2506,0,1
5010,t2505,n1054,n2506,0,1
5011,t2506,n884,n2507,0,1
5012,t2506,n1827,n2507,0,1
5013,t2507,n20,n2508,0,1
5014,t2507,n1887,n2508,0,1
5015,t2508,n82,n2509,0,1
5016,t2508,n725,n2509,0,1
5017,t2509,n1388,n2510,0,1
5018,t2509,n1150,n2510,0,1
5019,t2510,n1343,n2511,0,1
5020,t2510,n87,n2511,0,1
5021,t2511,n3,n2512,0,1
5022,t2511,n1208,n2512,0,1
5023,t2512,n9,n2513,0,1
5024,t2512,n2060,n2513,0,1
5025,t2513,n39,n2514,0,1
5026,t2513,n27,n2514,0,1
5027,t2514,n853,n2515,0,1
5028,t2514,n1482,n2515,0,1
5029,t2515,n18,n2516,0,1
5030,t2515,n1139,n2516,0,1
5031,t2516,n83,n2517,0,1
5032,t2516,n175,n2517,0,1
5033,t2517,n1019,n2518,0,1
5034,t2517,n170,n2518,0,1
5035,t2518,n1590,n2519,0,1
5036,t2518,n1962,n2519,0,1
5037,t2519,n949,n2520,0,1
5038,t2519,n275,n2520,0,1
5039,t2520,n15,n2521,0,1
5040,t2520,n2152,n2521,0,1
5041,t2521,n1322,n2522,0,1
5042,t2521,n823,n2522,0,1
5043,t2522,n1216,n2523,0,1
5044,t2522,n35,n2523,0,1
5045,t2523,n485,n2524,0,1
5046,t2523,n1397,n2524,0,1
5047,t2524,n593,n2525,0,1
5048,t2524,n87,n2525,0,1
5049,t2525,n3,n2526,0,1
5050,t2525,n470,n2526,0,1
5051,t2526,n1330,n2527,0,1
5052,t2526,n293,n2527,0,1
5053,t2527,n597,n2528,0,1
5054,t2527,n46,n2528,0,1
5055,t2528,n1545,n2529,0,1
5056,t2528,n9,n2529,0,1
5057,t2529,n883,n2530,0,1
5058,t2529,n225,n2530,0,1
5059,t2530,n111,n2531,0,1
5060,t2530,n1655,n2531,0,1
5061,t2531,n200,n2532,0,1
5062,t2531,n1436,n2532,0,1
5063,t2532,n57,n2533,0,1
5064,t2532,n565,n2533,0,1
5065,t2533,n39,n2534,0,1
5066,t2533,n2508,n2534,0,1
5067,t2534,n2343,n2535,0,1
5068,t2534,n273,n2535,0,1
5069,t2535,n1871,n2536,0,1
5070,t2535,n1165,n2536,0,1
5071,t2536,n34,n2537,0,1
5072,t2536,n1119,n2537,0,1
5073,t2537,n29,n2538,0,1
5074,t2537,n3,n2538,0,1
5075,t2538,n46,n2539,0,1
5076,t2538,n3,n2539,0,1
5077,t2539,n1065,n2540,0,1
5078,t2539,n1063,n2540,0,1
5079,t2540,n139,n2541,0,1
5080,t2540,n2437,n2541,0,1
5081,t2541,n908,n2542,0,1
5082,t2541,n1081,n2542,0,1
5083,t2542,n1716,n2543,0,1
5084,t2542,n2,n2543,0,1
5085,t2543,n110,n2544,0,1
5086,t2543,n539,n2544,0,1
5087,t2544,n2498,n2545,0,1
5088,t2544,n7,n2545,0,1
5089,t2545,n83,n2546,0,1
5090,t2545,n2061,n2546,0,1
5091,t2546,n1121,n2547,0,1
5092,t2546,n2264,n2547,0,1
5093,t2547,n315,n2548,0,1
5094,t2547,n41,n2548,0,1
5095,t2548,n1869,n2549,0,1
5096,t2548,n1822,n2549,0,1
5097,t2549,n2389,n2550,0,1
5098,t2549,n225,n2550,0,1
5099,t2550,n60,n2551,0,1
5100,t2550,n2124,n2551,0,1
5101,t2551,n2473,n2552,0,1
5102,t2551,n554,n2552,0,1
5103,t2552,n554,n2553,0,1
5104,t2552,n331,n2553,0,1
5105,t2553,n2376,n2554,0,1
5106,t2553,n1391,n2554,0,1
5107,t2554,n57,n2555,0,1
5108,t2554,n2273,n2555,0,1
5109,t2555,n2468,n2556,0,1
5110,t2555,n2533,n2556,0,1
5111,t2556,n1335,n2557,0,1
5112,t2556,n87,n2557,0,1
5113,t2557,n18,n2558,0,1
5114,t2557,n57,n2558,0,1
5115,t2558,n7,n2559,0,1
5116,t2558,n485,n2559,0,1
5117,t2559,n275,n2560,0,1
5118,t2559,n883,n2560,0,1
5119,t2560,n1375,n2561,0,1
5120,t2560,n2451,n2561,0,1
5121,t2561,n2402,n2562,0,1
5122,t2561,n1958,n2562,0,1
5123,t2562,n541,n2563,0,1
5124,t2562,n115,n2563,0,1
5125,t2563,n2305,n2564,0,1
5126,t2563,n1969,n2564,0,1
5127,t2564,n543,n2565,0,1
5128,t2564,n1704,n2565,0,1
5129,t2565,n272,n2566,0,1
5130,t2565,n1520,n2566,0,1
5131,t2566,n426,n2567,0,1
5132,t2566,n3,n2567,0,1
5133,t2567,n3,n2568,0,1
5134,t2567,n8,n2568,0,1
5135,t2568,n2463,n2569,0,1
5136,t2568,n9,n2569,0,1
5137,t2569,n364,n2570,0,1
5138,t2569,n1145,n2570,0,1
5139,t2570,n180,n2571,0,1
5140,t2570,n396,n2571,0,1
5141,t2571,n150,n2572,0,1
5142,t2571,n182,n2572,0,1
5143,t2572,n46,n2573,0,1
5144,t2572,n15,n2573,0,1
5145,t2573,n567,n2574,0,1
5146,t2573,n345,n2574,0,1
5147,t2574,n189,n2575,0,1
5148,t2574,n9,n2575,0,1
5149,t2575,n315,n2576,0,1
5150,t2575,n59,n2576,0,1
5151,t2576,n1645,n2577,0,1
5152,t2576,n1501,n2577,0,1
5153,t2577,n582,n2578,0,1
5154,t2577,n46,n2578,0,1
5155,t2578,n1338,n2579,0,1
5156,t2578,n264,n2579,0,1
5157,t2579,n9,n2580,0,1
5158,t2579,n51,n2580,0,1
5159,t2580,n1239,n2581,0,1
5160,t2580,n9,n2581,0,1
5161,t2581,n3,n2582,0,1
5162,t2581,n726,n2582,0,1
5163,t2582,n35,n2583,0,1
5164,t2582,n786,n2583,0,1
5165,t2583,n2,n2584,0,1
5166,t2583,n931,n2584,0,1
5167,t2584,n2331,n2585,0,1
5168,t2584,n725,n2585,0,1
5169,t2585,n966,n2586,0,1
5170,t2585,n7,n2586,0,1
5171,t2586,n2464,n2587,0,1
5172,t2586,n292,n2587,0,1
5173,t2587,n238,n2588,0,1
5174,t2587,n543,n2588,0,1
5175,t2588,n1257,n2589,0,1
5176,t2588,n122,n2589,0,1
5177,t2589,n20,n2590,0,1
5178,t2589,n1048,n2590,0,1
5179,t2590,n1980,n2591,0,1
5180,t2590,n237,n2591,0,1
5181,t2591,n1064,n2592,0,1
5182,t2591,n517,n2592,0,1
5183,t2592,n2233,n2593,0,1
5184,t2592,n2033,n2593,0,1
5185,t2593,n1901,n2594,0,1
5186,t2593,n1827,n2594,0,1
5187,t2594,n2,n2595,0,1
5188,t2594,n1629,n2595,0,1
5189,t2595,n7,n2596,0,1
5190,t2595,n1296,n2596,0,1
5191,t2596,n75,n2597,0,1
5192,t2596,n634,n2597,0,1
5193,t2597,n110,n2598,0,1
5194,t2597,n978,n2598,0,1
5195,t2598,n903,n2599,0,1
5196,t2598,n1355,n2599,0,1
5197,t2599,n48,n2600,0,1
5198,t2599,n1216,n2600,0,1
5199,t2600,n2508,n2601,0,1
5200,t2600,n123,n2601,0,1
5201,t2601,n1340,n2602,0,1
5202,t2601,n777,n2602,0,1
5203,t2602,n1968,n2603,0,1
5204,t2602,n110,n2603,0,1
5205,t2603,n1290,n2604,0,1
5206,t2603,n20,n2604,0,1
5207,t2604,n895,n2605,0,1
5208,t2604,n18,n2605,0,1
5209,t2605,n8,n2606,0,1
5210,t2605,n2340,n2606,0,1
5211,t2606,n1348,n2607,0,1
5212,t2606,n2,n2607,0,1
5213,t2607,n515,n2608,0,1
5214,t2607,n2465,n2608,0,1
5215,t2608,n436,n2609,0,1
5216,t2608,n292,n2609,0,1
5217,t2609,n57,n2610,0,1
5218,t2609,n607,n2610,0,1
5219,t2610,n1206,n2611,0,1
5220,t2610,n7,n2611,0,1
5221,t2611,n2,n2612,0,1
5222,t2611,n1141,n2612,0,1
5223,t2612,n51,n2613,0,1
5224,t2612,n2585,n2613,0,1
5225,t2613,n332,n2614,0,1
5226,t2613,n70,n2614,0,1
5227,t2614,n949,n2615,0,1
5228,t2614,n371,n2615,0,1
5229,t2615,n762,n2616,0,1
5230,t2615,n2283,n2616,0,1
5231,t2616,n7,n2617,0,1
5232,t2616,n2,n2617,0,1
5233,t2617,n46,n2618,0,1
5234,t2617,n823,n2618,0,1
5235,t2618,n284,n2619,0,1
5236,t2618,n935,n2619,0,1
5237,t2619,n1793,n2620,0,1
5238,t2619,n9,n2620,0,1
5239,t2620,n35,n2621,0,1
5240,t2620,n1218,n2621,0,1
5241,t2621,n879,n2622,0,1
5242,t2621,n2498,n2622,0,1
5243,t2622,n1568,n2623,0,1
5244,t2622,n345,n2623,0,1
5245,t2623,n1603,n2624,0,1
5246,t2623,n181,n2624,0,1
5247,t2624,n594,n2625,0,1
5248,t2624,n655,n2625,0,1
5249,t2625,n3,n2626,0,1
5250,t2625,n1286,n2626,0,1
5251,t2626,n2,n2627,0,1
5252,t2626,n1827,n2627,0,1
5253,t2627,n470,n2628,0,1
5254,t2627,n2176,n2628,0,1
5255,t2628,n582,n2629,0,1
5256,t2628,n1200,n2629,0,1
5257,t2629,n315,n2630,0,1
5258,t2629,n250,n2630,0,1
5259,t2630,n2432,n2631,0,1
5260,t2630,n3,n2631,0,1
5261,t2631,n9,n2632,0,1
5262,t2631,n635,n2632,0,1
5263,t2632,n74,n2633,0,1
5264,t2632,n1958,n2633,0,1
5265,t2633,n2287,n2634,0,1
5266,t2633,n1287,n2634,0,1
5267,t2634,n477,n2635,0,1
5268,t2634,n83,n2635,0,1
5269,t2635,n1433,n2636,0,1
5270,t2635,n2592,n2636,0,1
5271,t2636,n3,n2637,0,1
5272,t2636,n69,n2637,0,1
5273,t2637,n7,n2638,0,1
5274,t2637,n114,n2638,0,1
5275,t2638,n315,n2639,0,1
5276,t2638,n1297,n2639,0,1
5277,t2639,n1558,n2640,0,1
5278,t2639,n74,n2640,0,1
5279,t2640,n1258,n2641,0,1
5280,t2640,n87,n2641,0,1
5281,t2641,n74,n2642,0,1
5282,t2641,n1409,n2642,0,1
5283,t2642,n751,n2643,0,1
5284,t2642,n1544,n2643,0,1
5285,t2643,n39,n2644,0,1
5286,t2643,n2,n2644,0,1
5287,t2644,n876,n2645,0,1
5288,t2644,n1951,n2645,0,1
5289,t2645,n1939,n2646,0,1
5290,t2645,n1162,n2646,0,1
5291,t2646,n159,n2647,0,1
5292,t2646,n2272,n2647,0,1
5293,t2647,n1804,n2648,0,1
5294,t2647,n1958,n2648,0,1
5295,t2648,n3,n2649,0,1
5296,t2648,n331,n2649,0,1
5297,t2649,n2623,n2650,0,1
5298,t2649,n100,n2650,0,1
5299,t2650,n2432,n2651,0,1
5300,t2650,n2,n2651,0,1
5301,t2651,n54,n2652,0,1
5302,t2651,n126,n2652,0,1
5303,t2652,n3,n2653,0,1
5304,t2652,n684,n2653,0,1
5305,t2653,n708,n2654,0,1
5306,t2653,n470,n2654,0,1
5307,t2654,n20,n2655,0,1
5308,t2654,n272,n2655,0,1
5309,t2655,n633,n2656,0,1
5310,t2655,n313,n2656,0,1
5311,t2656,n215,n2657,0,1
5312,t2656,n1010,n2657,0,1
5313,t2657,n43,n2658,0,1
5314,t2657,n110,n2658,0,1
5315,t2658,n1622,n2659,0,1
5316,t2658,n119,n2659,0,1
5317,t2659,n35,n2660,0,1
5318,t2659,n83,n2660,0,1
5319,t2660,n237,n2661,0,1
5320,t2660,n84,n2661,0,1
5321,t2661,n29,n2662,0,1
5322,t2661,n220,n2662,0,1
5323,t2662,n276,n2663,0,1
5324,t2662,n3,n2663,0,1
5325,t2663,n7,n2664,0,1
5326,t2663,n189,n2664,0,1
5327,t2664,n20,n2665,0,1
5328,t2664,n7,n2665,0,1
5329,t2665,n8,n2666,0,1
5330,t2665,n264,n2666,0,1
5331,t2666,n39,n2667,0,1
5332,t2666,n1830,n2667,0,1
5333,t2667,n39,n2668,0,1
5334,t2667,n111,n2668,0,1
5335,t2668,n26,n2669,0,1
5336,t2668,n1258,n2669,0,1
5337,t2669,n27,n2670,0,1
5338,t2669,n18,n2670,0,1
5339,t2670,n15,n2671,0,1
5340,t2670,n1793,n2671,0,1
5341,t2671,n2574,n2672,0,1
5342,t2671,n1312,n2672,0,1
5343,t2672,n372,n2673,0,1
5344,t2672,n7,n2673,0,1
5345,t2673,n1972,n2674,0,1
5346,t2673,n74,n2674,0,1
5347,t2674,n2,n2675,0,1
5348,t2674,n110,n2675,0,1
5349,t2675,n35,n2676,0,1
5350,t2675,n2472,n2676,0,1
5351,t2676,n264,n2677,0,1
5352,t2676,n541,n2677,0,1
5353,t2677,n7,n2678,0,1
5354,t2677,n1342,n2678,0,1
5355,t2678,n673,n2679,0,1
5356,t2678,n615,n2679,0,1
5357,t2679,n1320,n2680,0,1
5358,t2679,n7,n2680,0,1
5359,t2680,n88,n2681,0,1
5360,t2680,n1865,n2681,0,1
5361,t2681,n2084,n2682,0,1
5362,t2681,n784,n2682,0,1
5363,t2682,n582,n2683,0,1
